"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LMBRD2",354.657258728953,-0.339206661505073,0.176097415384332,-1.92624440719221,0.0540738633436716,0.0997905813502607
"NFIX",143.579401136038,-0.339240298344829,0.249720512284378,-1.3584799071632,0.17431145401815,0.2641755841559
"AMT",267.880546069404,-0.339263923380263,0.146567157653575,-2.31473359251563,0.0206275161644428,0.0442503865692457
"SLC27A4",361.482099049669,-0.339295500328921,0.161464494419141,-2.10136291293957,0.0356091209468589,0.0704095417067186
"GPALPP1",278.790956949123,-0.339371144793268,0.140372359485855,-2.41764935800959,0.0156211216740552,0.0348454478843213
"ODF2",798.724352742122,-0.339383388333537,0.144549360589093,-2.34787194457604,0.0188810113544204,0.0409968217686604
"CYP2R1",122.568143171027,-0.339429774743255,0.125827765010983,-2.69757453542648,0.0069846646583699,0.01746982341974
"ESYT3",0.346673798369022,-0.339457621412761,1.27407304005328,-0.266434977227495,0.789904230491517,0.848436860674022
"GIGYF1",3321.28154820214,-0.339481583072452,0.109138712836663,-3.11055146472655,0.00186738351813542,0.0055928600891419
"RPL32",14533.8530403906,-0.340012228880761,0.233786979740883,-1.45436768659064,0.145844393729684,0.22822017896114
"LINC00667",573.03519109425,-0.340202691473523,0.179776606168443,-1.89236352117342,0.0584425628703759,0.106704343771673
"XYLB",24.2715366793325,-0.340290408510402,0.25726457957599,-1.32272545669229,0.185926694630287,0.278081665012256
"FBXO25",478.154253765719,-0.340446153401309,0.174644704158149,-1.94936431105875,0.0512519334091703,0.0954197926450808
"RNF216",2041.8102207267,-0.340529200627553,0.0773911449307811,-4.40010547630642,1.0819827356701e-05,6.44703830739049e-05
"KYAT1",189.446535984691,-0.340609648181377,0.20100371697318,-1.6945440278939,0.0901619527754027,0.15361102487533
"SPIN1",679.669742279665,-0.340632641819886,0.12104321576693,-2.81414071545965,0.00489078145261288,0.012906303274402
"RARS1",446.944986704861,-0.340814651678527,0.157750905049566,-2.16046083267441,0.0307370125504566,0.0621841850212137
"CXXC1",1539.30410196377,-0.341187623099321,0.1104007577408,-3.09044638896739,0.00199855880464592,0.00594414648953204
"LINC00310",3.45315631691078,-0.341194180232061,0.440465372371759,-0.774622028503272,0.438563036687582,0.54626136937473
"C18orf32",179.045650236462,-0.341205297347927,0.167670960126501,-2.03496954446078,0.0418539375129193,0.0804162700574191
"BBS7",140.542660308073,-0.341277823287893,0.150176022087488,-2.2725187319789,0.0230551979142037,0.0486510387358112
"RS1",0.381529537726787,-0.341416411414438,1.22328612876534,-0.279097754307922,0.78016980648756,0.841029163524139
"LOC101928053",3.8304366956506,-0.341588928992081,0.362019478187886,-0.943565055399584,0.345391956448744,0.453897567046152
"SPR",22.595014675965,-0.341704702821599,0.349591091468851,-0.977441105223489,0.328350821403905,0.436532106523452
"MIR4292",13.3134462637239,-0.341716122471056,0.248544574245799,-1.37486856636474,0.169172196035877,0.257532307905842
"SEMA6A-AS1",17.3124413915036,-0.341768151184049,0.247954626620625,-1.37834956274867,0.168095387711033,0.256166232568619
"LOC105372631",14.1263561154558,-0.342064928739463,0.329365022307186,-1.03855875873921,0.299009994559423,0.405214810776836
"KCNA2",32.2437092140119,-0.342223699704676,0.333071765422527,-1.02747736443688,0.304195738682562,0.41061292051202
"DNAJC10",1826.18276737737,-0.342631921069423,0.178865065869477,-1.91558882336169,0.0554174533081989,0.101973619307397
"PRIMPOL",161.332956327912,-0.343201211395047,0.17585966970502,-1.95156292497716,0.0509901185909232,0.0950618063036431
"ERI3",279.995752171011,-0.343286533241821,0.160583319937977,-2.13774714194731,0.0325372711405837,0.065318673536078
"OGT",8210.10132661351,-0.343517085997391,0.156630564749358,-2.19316763970743,0.0282953031228541,0.0579271642836817
"SH3TC1",1240.09244152106,-0.34360531489643,0.202621086535118,-1.69580235094079,0.0899233171286291,0.153326498598505
"F10-AS1",0.0901935055083381,-0.343622504848544,2.77627665209861,-0.123770988236636,0.901496603183522,NA
"FGD6",132.566127653004,-0.34367961622306,0.279619964114724,-1.22909541638469,0.219036033505598,0.317113343563193
"MIR4446",0.0966548188881354,-0.343687672106262,2.73254909011719,-0.125775479514449,0.899909652121334,NA
"LRRC8B",290.361906574693,-0.343741888315313,0.226501312746128,-1.51761543519438,0.129111373434959,0.206095438236006
"SNHG32",2.04284386871686,-0.34376822942794,0.447173018839714,-0.768758880667532,0.442036463365112,0.549557304308843
"CEP290",272.977760330372,-0.343808793972257,0.237423911685554,-1.44807989865654,0.147594706591824,0.230317086090312
"KIRREL1",0.7590248187987,-0.344009466357655,1.21176220259506,-0.283891893657799,0.776493228956297,0.838473405976127
"LOC101409256",3.17506743225185,-0.344256125743616,0.476148740834408,-0.723001230960599,0.469679127935993,0.575860565962999
"HECTD2",29.4043648756911,-0.344341839043953,0.268157178044012,-1.28410450003854,0.199105393729476,0.293895191014505
"TRIM3",182.382849896724,-0.344446549729525,0.130756882927098,-2.63425176571062,0.00843229368812878,0.0205750102100206
"MTMR9LP",14.7592257469265,-0.344750501523209,0.366300614778483,-0.941168230721352,0.346618654423635,0.455133375967344
"AP4M1",184.585888967814,-0.345021893858771,0.136749937398622,-2.52301317588938,0.0116354041326379,0.027119712669224
"PCDH9",232.829017954466,-0.345046062601707,0.328718755231294,-1.04966953394224,0.293870075601809,0.399965602401671
"RECQL",1002.40786188173,-0.345125997392435,0.15781518322152,-2.18689983021464,0.0287498373375512,0.0587251475422105
"ZNF440",183.19237145133,-0.345197400322401,0.134648034275434,-2.56370174418046,0.010356249503985,0.0245390886155926
"ZNF397",553.035095807934,-0.345250408477878,0.225054928191095,-1.53407175418405,0.125012001263997,0.200803067818697
"CD72",648.769223833341,-0.345401239662291,0.30025201720013,-1.15037108787205,0.249991062982203,0.352697654373398
"MRPL32",252.091358782115,-0.345436079508611,0.0997545277684451,-3.46286115764543,0.000534464107964468,0.00188777348291667
"VAV2",520.426045283944,-0.345489269436411,0.223958200180117,-1.54265067837906,0.122915554818581,0.197959498365164
"LMNTD2",47.2613290945756,-0.345625697461664,0.161170439106696,-2.14447326307064,0.0319949855109026,0.0643574606747445
"MMAB",138.21936885617,-0.345746828123301,0.170774693522598,-2.02457882366247,0.0429106305347146,0.0821618513687251
"FBXL22",12.7265939429444,-0.34575931245848,0.234324477498164,-1.47555780834373,0.1400626386603,0.220708930155585
"ASCC3",621.811519755205,-0.345768967916014,0.182059625267159,-1.8992072921639,0.0575372263424077,0.105310891046094
"KCNK12",4.39612243948059,-0.345784127056032,0.399984633825083,-0.864493527536977,0.387316834383611,0.496227154666525
"BTBD9-AS1",0.0856892236039129,-0.345827050140034,3.58082577210212,-0.0965774578686122,0.923061958810772,NA
"TACR1",0.0817522801569574,-0.345827050140036,3.58082577210212,-0.0965774578686129,0.923061958810771,NA
"MIR219B",0.100873635780342,-0.345827050140036,3.58082577210212,-0.0965774578686129,0.923061958810771,NA
"OR2C3",0.0848101373748615,-0.345827050140036,3.58082577210212,-0.0965774578686129,0.923061958810771,NA
"LINC00929",0.0718492433766387,-0.345827050140036,3.58082577210212,-0.0965774578686129,0.923061958810771,NA
"SDC2",108.379886986306,-0.345909789507078,0.248088299176774,-1.394301104304,0.163226697600089,0.250350247019755
"C11orf72",0.471023482675273,-0.346119329338964,1.00943949738586,-0.342882689091626,0.731686715301696,0.802505857639027
"OXLD1",490.36316524484,-0.346250324056258,0.115747140178846,-2.99143739984633,0.0027766746147148,0.007882384287926
"ZC2HC1C",2.32361579663754,-0.346282854009447,0.537152804106656,-0.644663588018224,0.519145217562916,0.622018501749721
"BAIAP2-DT",445.987625631107,-0.346713243341099,0.231839281406888,-1.49548963936185,0.134786701848482,0.213653503201609
"RPARP-AS1",277.506306019449,-0.346744250166998,0.194701379265948,-1.78090289588226,0.074928315469245,0.131670136741222
"PM20D2",383.726393311617,-0.346846811408594,0.165036551199084,-2.10163632776228,0.0355851450633857,0.0703739076584603
"MSH4",5.88581339241817,-0.347004950983767,0.441625440027585,-0.785744931184428,0.432016934502458,0.54006322039295
"AAK1",2182.17948471543,-0.347276970349733,0.158645141509242,-2.18901736949506,0.0285955775806952,0.0584622669682708
"RFXAP",99.5407471520286,-0.347402783301093,0.164505933496285,-2.11179485090693,0.0347040491447961,0.06892152605416
"SPAG5-AS1",50.3337805500683,-0.347580452075273,0.292553732723722,-1.1880909836263,0.234797566199595,0.335569427648119
"MSC",39.7265145929207,-0.347786161782744,0.269601217457741,-1.29000219309936,0.197049896646618,0.291547322144613
"SOX7",7.02183698733544,-0.348004479318721,0.3500407520341,-0.994182755283362,0.3201339020249,0.427555427662762
"TNRC6A",1258.68153791312,-0.348057020787392,0.137552474281331,-2.53035812409688,0.0113946157180148,0.0266325985430522
"POMT1",496.879395845549,-0.348212808767486,0.136289757775739,-2.55494480620078,0.010620463705748,0.0251003082845698
"SNORD14E",1.29776391387578,-0.348217946890463,0.772216412857946,-0.45093310773041,0.652037760920544,0.737962248185967
"TRMT10C",192.424645284253,-0.348487937236838,0.172220321083955,-2.02350068240179,0.0430215532964512,0.0823251418200891
"ARHGAP23",2.08725460215222,-0.348900249965045,0.612952897380527,-0.569212171858687,0.569212161386665,0.666502739907167
"QSOX2",869.300169706989,-0.348980316113955,0.192559206194789,-1.81232735120924,0.0699356307931611,0.124352962119204
"OFD1",864.157844385069,-0.349676902133258,0.127809927239602,-2.73591347468438,0.00622073804773701,0.0158183520390195
"ZNF682",43.2261761418037,-0.349795696130362,0.358202610967068,-0.97653028040748,0.32880174986497,0.436980814722233
"HIRIP3",197.477894406117,-0.35005592807702,0.161561847209285,-2.16669921843343,0.0302577962374584,0.0613693605725836
"ZMAT3",815.132804810278,-0.350270754532299,0.129403316661217,-2.7068143504337,0.00679322344066554,0.017050769558434
"SETDB2",187.478549321492,-0.350428968349599,0.16626008190621,-2.10771560035247,0.0350555970700749,0.0695050454876413
"ZFP36L2",12559.2710573383,-0.350539626096808,0.23964930476776,-1.46271914469566,0.143544245375068,0.225365635118606
"MARCKSL1",1323.0888047165,-0.350566279226019,0.229362550235814,-1.5284373096898,0.12640399737304,0.202566059844791
"HPS4",681.538907182626,-0.350853675877317,0.121933475968602,-2.87741879816221,0.00400943085672623,0.0108449418736274
"SNORD38B",3.1266136571377,-0.351041684163687,0.485918040424733,-0.722429823467446,0.470030256479627,0.576179628432933
"RABEP1",1417.3340331946,-0.351098420585232,0.112153886860358,-3.13050604320457,0.00174505408842118,0.00527155746579042
"EPS8L3",0.83376731057088,-0.351133443052078,0.990793261748296,-0.354396276810047,0.72304192441955,0.795333731057969
"C11orf80",165.159680662706,-0.351146332420333,0.207800650692037,-1.68982306480232,0.0910618098126434,0.15485652403167
"RMDN3",316.53495941403,-0.351478455500696,0.192310204371152,-1.82766409432104,0.0675999800239191,0.120813249390554
"TP53BP1",778.239662116939,-0.351570706579459,0.149640981500867,-2.34942796454073,0.0188022819010667,0.0408488957417558
"ZMIZ2",2486.16230553118,-0.351654174526348,0.134832560071161,-2.60808052847736,0.00910515313308828,0.0219939398063715
"PES1",653.665120701882,-0.351820957141519,0.157758550788334,-2.23012290226702,0.0257392847790345,0.0534715390901887
"QSER1",335.294675196041,-0.352225590842646,0.189988391345603,-1.85393217105524,0.0637488646183884,0.114825444414085
"MIR150",0.398465877895573,-0.352240047419649,1.2583953224969,-0.279912076215237,0.779544961952796,0.840543193014478
"LOC642648",1.41856581215712,-0.352261103145853,0.629440775791454,-0.559641378019914,0.575724075289102,0.672085116129515
"DVL1",541.345082886003,-0.352475211345536,0.130027272813172,-2.71077908287737,0.00671253328150042,0.0168702206307664
"CA8",22.2205084583702,-0.352568452714826,0.397816481373524,-0.886259039589129,0.375477955736613,0.484701959345314
"DBF4B",127.422211959004,-0.352593711838331,0.146428997110604,-2.40795005631298,0.0160423754753939,0.0356406782560244
"PRPF4B",2009.8224350639,-0.352699665175633,0.127830529260316,-2.75911918081314,0.00579573936246791,0.014937979957766
"C17orf80",335.542401335594,-0.352707874218111,0.166778724333402,-2.11482535094239,0.0344448353728808,0.0684760127520036
"MFNG",3038.979973142,-0.352802797232281,0.148108762994914,-2.38205214936807,0.0172164591626972,0.0378725464539205
"EMC9",102.159926814504,-0.352899393475172,0.15182271787328,-2.32441757346039,0.0201031245969819,0.0432845190830737
"NPM2",3.32405980076413,-0.352941687092796,0.543627803927556,-0.649234061508432,0.516187098666841,0.619244505462574
"FUT8",323.623173135772,-0.352948692098385,0.206877233944276,-1.70607797372936,0.0879935629444574,0.150489677732052
"ADGRF3",17.1361544894214,-0.353094300374062,0.253748073149756,-1.39151519848458,0.164069254115946,0.25134235477452
"SPPL2B",1303.2846885475,-0.353144906356329,0.125031408895271,-2.82444954813019,0.00473619040277242,0.0125430261092944
"TIMM10B",484.393910142986,-0.353239442158201,0.137174933041149,-2.57510198348147,0.0100210534358379,0.0238681470558829
"IQCB1",384.824488688258,-0.353306510349123,0.135193042790988,-2.61334831331035,0.00896598737930985,0.0217067715062241
"ZNF263",650.080001833164,-0.353436287090835,0.116816517684,-3.02556773732046,0.00248166809914915,0.00716314867575805
"SLC38A6",82.4572379404452,-0.353520758782124,0.197122956099511,-1.79340227935533,0.0729086233889693,0.128771588976355
"ACOT2",79.7780515974969,-0.353577926361194,0.235085369998317,-1.50404053797021,0.132570929194539,0.210730784718509
"LINC01150",7.77137030163157,-0.353920934223119,0.361850773874399,-0.978085331789195,0.328032121899873,0.436198715833447
"CDC16",913.545623600052,-0.354140577829583,0.146022984567341,-2.42523859431366,0.0152983287226038,0.0342403862567955
"FAM161B",72.0849817106645,-0.354195063308986,0.204166501868385,-1.73483436346143,0.0827701476727367,0.14287097604524
"STARD7",2640.59523066721,-0.3543178401318,0.125901429972039,-2.81424794150861,0.00488915027371347,0.0129037663889322
"SLC41A3",431.317339264641,-0.354349238825222,0.224055462700135,-1.58152465713129,0.113758125709762,0.185683593719712
"TEFM",84.7161593802799,-0.354376882763186,0.18262359672942,-1.94047696524256,0.0523217509459499,0.0971120734389421
"LOC101927179",7.26188715773315,-0.354377169535503,0.809536988862889,-0.4377529061807,0.661565412900777,0.745678784981602
"WDR5",645.178011486021,-0.354437700711498,0.1128442810232,-3.14094518125052,0.00168403550334596,0.00510725124944217
"ZBTB18",2774.76030251295,-0.354666539812872,0.158177184984383,-2.24221046700185,0.0249477729883896,0.0520630374659666
"IPO4",696.271509582742,-0.354704116925742,0.114950277974447,-3.085717783167,0.0020306145617567,0.00602831852638019
"LIN7B",50.6874687946568,-0.355041416418729,0.203056647905736,-1.74848457354398,0.0803801545374563,0.139548194002132
"FKBP14",50.7166186398847,-0.355054651464214,0.181295435188165,-1.95843128149204,0.0501794271715807,0.0937864058439245
"SPP1",71.3988499878423,-0.355160373732744,0.220139660724421,-1.61334115153992,0.106670410734529,0.176149751095502
"GCSIR",0.162487763891948,-0.35522912112897,2.17119611285378,-0.163609873390048,0.870038271608621,NA
"ANGEL2",625.655858530044,-0.35523715562034,0.138661233391023,-2.56190679206333,0.0104099251919727,0.02464202493219
"KIF19",32.1722270383208,-0.355251064203314,0.514604868484225,-0.690337550147378,0.489981939166589,0.59533346427658
"TRIM52",678.650844539009,-0.355286385374288,0.110842259491981,-3.20533329979611,0.00134906165364914,0.0042134117535501
"RAD9A",603.834383321088,-0.355382613841106,0.126845708049775,-2.80169206593614,0.00508353709687044,0.0133454972245996
"PDPR",1455.43101186832,-0.355444988086592,0.17244732529835,-2.06118005873178,0.0392858652416899,0.0763675991943405
"SPHK2",301.698058860945,-0.355462389755971,0.103042801290337,-3.44965766948054,0.000561297844317843,0.00196955221729306
"FBL",1857.93987957287,-0.355502678204787,0.239981291621937,-1.48137663482885,0.138506237411881,0.218506605315082
"HSP90AB1",7831.16871837643,-0.3556282319901,0.176568991989,-2.01410354096746,0.0439986638480513,0.0839301797138479
